ClientNr,Vestiging,Leeftijd,Geslacht,Lengte,Gewicht
-6716292679852770000,Heerlen,28,Vrouw,NULL,NULL
-6996406904504210000,Maastricht,41,Vrouw,NULL,NULL
-7273592409775430000,Maastricht,59,Vrouw,NULL,NULL
7732545607419190000,Heerlen,36,Vrouw,NULL,NULL
679611772291618000,Roermond,60,Vrouw,NULL,NULL
-283593269531314000,Heerlen,34,Man,NULL,NULL
-4771457099024170000,Sittard-Geleen,54,Man,NULL,NULL
-7267887774953330000,Roermond,28,Man,NULL,NULL
1246030597632360000,Sittard-Geleen,26,Vrouw,NULL,NULL
-8155140043012200000,Sittard-Geleen,50,Vrouw,NULL,NULL
-5821025249382980000,Eindhoven,53,Man,NULL,NULL
-9081244862936050000,Heerlen,51,Vrouw,NULL,NULL
3011123496527440000,Heerlen,39,Vrouw,NULL,NULL
-9025862462462820000,Maastricht,26,Vrouw,NULL,NULL
608591553425805000,Eindhoven,29,Vrouw,NULL,NULL
-5815585669223620000,Heerlen,42,Vrouw,NULL,NULL
-4735970675861000000,Roermond,39,Vrouw,NULL,NULL
-1124805469901310000,Maastricht,45,Vrouw,NULL,NULL
-756311413466736000,Heerlen,61,Man,NULL,NULL
-5123524533473210000,Maastricht,38,Man,NULL,NULL
8442277235415920000,Maastricht,61,Man,NULL,NULL
-3583706196566080000,Roermond,58,Vrouw,NULL,NULL
-2693922953050280000,Heerlen,38,Vrouw,NULL,NULL
-8691303904771840000,Maastricht,48,Man,NULL,NULL
-6116169260207840000,Sittard-Geleen,41,Vrouw,NULL,NULL
199656745514649000,Roermond,58,Vrouw,NULL,NULL
-8999652015524090000,Sittard-Geleen,35,Man,NULL,NULL
-6565938782740250000,Sittard-Geleen,48,Man,NULL,NULL
7668129252378160000,Roermond,57,Vrouw,NULL,NULL
-9053053504513450000,Sittard-Geleen,28,Man,NULL,NULL
-8456214367182460000,Eindhoven,37,Vrouw,NULL,NULL
-4074486155345100000,Roermond,30,Man,NULL,NULL
8160183673821970000,Eindhoven,45,Vrouw,NULL,NULL
200923625046044000,Maastricht,51,Man,NULL,NULL
-2517920884943910000,Eindhoven,47,Man,NULL,NULL
-8742784388782450000,Heerlen,52,Vrouw,NULL,NULL
4632536403008610000,Heerlen,59,Vrouw,NULL,NULL
8938456398901060000,Sittard-Geleen,33,Vrouw,NULL,NULL
-2533111973658330000,Eindhoven,40,Vrouw,NULL,NULL
-9146491524811240000,Eindhoven,44,Man,NULL,NULL
-2674874499403110000,Roermond,59,Vrouw,NULL,NULL
-4312357274920140000,Eindhoven,22,Vrouw,NULL,NULL
4048323867584810000,Sittard-Geleen,36,Vrouw,NULL,NULL
-8239949135879260000,Maastricht,61,Man,NULL,NULL
5602076564412140000,Roermond,30,Man,NULL,NULL
2419754908482210000,Heerlen,43,Vrouw,NULL,NULL
-3631939521202440000,Sittard-Geleen,24,Man,NULL,NULL
3041857521082510000,Heerlen,45,Vrouw,NULL,NULL
-1545497232803940000,Roermond,53,Vrouw,NULL,NULL
-8712001439420950000,Maastricht,29,Vrouw,NULL,NULL
-8655943832746380000,Maastricht,48,Vrouw,NULL,NULL
1360663709409930000,Eindhoven,39,Vrouw,NULL,NULL
-8604484118841870000,Eindhoven,68,Man,NULL,NULL
7291934014033530000,Roermond,58,Vrouw,NULL,NULL
-7517589976001460000,Eindhoven,26,Man,NULL,NULL
-7873939228808360000,Roermond,33,Vrouw,NULL,NULL
-5387529946925930000,Eindhoven,43,Man,NULL,NULL
-8859755591473510000,Roermond,57,Man,NULL,NULL
2209819100386680000,Sittard-Geleen,36,Man,NULL,NULL
8418986634723210000,Maastricht,33,Vrouw,NULL,NULL
-7299562211476810000,Roermond,40,Man,NULL,NULL
4104980888863570000,Eindhoven,36,Vrouw,NULL,NULL
-5388484029650510000,Maastricht,37,Man,NULL,NULL
-3804766005577630000,Roermond,58,Vrouw,NULL,NULL
1371670060880160000,Roermond,59,Vrouw,NULL,NULL
5889678511424510000,Heerlen,51,Man,NULL,NULL
-630225930804412000,Heerlen,26,Vrouw,NULL,NULL
7904561636448370000,Sittard-Geleen,25,Man,NULL,NULL
-8716705150275600000,Sittard-Geleen,50,Vrouw,NULL,NULL
-4800748296797680000,Heerlen,48,Vrouw,NULL,NULL
6862762565381160000,Roermond,54,Vrouw,NULL,NULL
-2632747920366220000,Heerlen,57,Vrouw,NULL,NULL
1789101679794600000,Heerlen,53,Vrouw,NULL,NULL
4093742306070650000,Roermond,56,Man,NULL,NULL
-5066033866172300000,Sittard-Geleen,49,Man,NULL,NULL
7752501362226410000,Maastricht,35,Man,NULL,NULL
-8399284854620730000,Heerlen,36,Vrouw,NULL,NULL
1537333727805470000,Heerlen,18,Vrouw,NULL,NULL
445868381490346000,Eindhoven,44,Vrouw,NULL,NULL
-9184430082292390000,Maastricht,29,Vrouw,NULL,NULL
669363075759131000,Eindhoven,32,Man,NULL,NULL
-3002978878541580000,Maastricht,55,Vrouw,NULL,NULL
339796628387417000,Sittard-Geleen,47,Man,NULL,NULL
-2360447107713460000,Heerlen,54,Vrouw,NULL,NULL
-875736191226570000,Roermond,40,Man,NULL,NULL
6923368732401720000,Roermond,43,Man,NULL,NULL
-3036919847394810000,Eindhoven,64,Man,NULL,NULL
941660339249132000,Sittard-Geleen,25,Vrouw,NULL,NULL
3234183659287670000,Eindhoven,30,Vrouw,NULL,NULL
-1757308179484080000,Heerlen,47,Man,NULL,NULL
-7536571782120240000,Eindhoven,55,Vrouw,NULL,NULL
-1354735402348470000,Sittard-Geleen,24,Vrouw,NULL,NULL
8194573127638750000,Roermond,59,Vrouw,NULL,NULL
-2182101352195840000,Heerlen,57,Vrouw,NULL,NULL
-6511484294802820000,Eindhoven,44,Man,NULL,NULL
-7454913381644680000,Eindhoven,49,Vrouw,NULL,NULL
2316966644815090000,Sittard-Geleen,45,Man,NULL,NULL
731645428028567000,Maastricht,63,Vrouw,NULL,NULL
-1832354800512750000,Heerlen,42,Man,NULL,NULL
3929697183331520000,Eindhoven,55,Man,NULL,NULL
6822515624682020000,Heerlen,42,Vrouw,NULL,NULL
-4549341066494800000,Roermond,41,Man,NULL,NULL
771631528341802000,Sittard-Geleen,64,Man,NULL,NULL
5201061681639190000,Heerlen,35,Vrouw,NULL,NULL
-1675936257441770000,Roermond,24,Man,NULL,NULL
5037717442433210000,Heerlen,44,Vrouw,NULL,NULL
1700539111556920000,Roermond,22,Vrouw,NULL,NULL
-8867753700359000000,Maastricht,42,Man,NULL,NULL
2903105797344430000,Eindhoven,46,Vrouw,NULL,NULL
-2495873157606040000,Heerlen,43,Vrouw,NULL,NULL
875241565270210000,Eindhoven,60,Vrouw,NULL,NULL
1400361312507000000,Roermond,42,Vrouw,NULL,NULL
8427369163759140000,Roermond,28,Vrouw,NULL,NULL
-6677743811804660000,Eindhoven,31,Vrouw,NULL,NULL
-1845821897363490000,Heerlen,57,Vrouw,NULL,NULL
-7658287353823020000,Roermond,47,Vrouw,NULL,NULL
-4401295469091080000,Eindhoven,37,Man,NULL,NULL
-6725286898628530000,Maastricht,48,Vrouw,NULL,NULL
-4946697621469770000,Eindhoven,28,Vrouw,NULL,NULL
-5232074291852350000,Roermond,37,Vrouw,NULL,NULL
-6117172391456690000,Roermond,30,Vrouw,NULL,NULL
7251047055004930000,Roermond,51,Vrouw,NULL,NULL
-8540200440312140000,Sittard-Geleen,61,Vrouw,NULL,NULL
-1018655881577880000,Sittard-Geleen,45,Vrouw,NULL,NULL
6243910815365500000,Roermond,48,Vrouw,NULL,NULL
4889626635763060000,Heerlen,52,Vrouw,NULL,NULL
-2215189165544420000,Eindhoven,57,Man,NULL,NULL
5680067155323090000,Sittard-Geleen,54,Vrouw,NULL,NULL
-5599330390135370000,Eindhoven,62,Man,NULL,NULL
-645045921475647000,Eindhoven,41,Vrouw,NULL,NULL
7941579368089400000,Heerlen,42,Vrouw,NULL,NULL
1922292042635890000,Eindhoven,39,Vrouw,NULL,NULL
-4751200203316830000,Roermond,39,Vrouw,NULL,NULL
-6834433949305550000,Maastricht,64,Man,NULL,NULL
-5315086962378940000,Maastricht,32,Vrouw,NULL,NULL
643103601954167000,Eindhoven,55,Man,NULL,NULL
1504099046126020000,Maastricht,62,Vrouw,NULL,NULL
3832532217210540000,Roermond,43,Man,NULL,NULL
9013610150498780000,Eindhoven,38,Man,NULL,NULL
1606488884811040000,Maastricht,28,Vrouw,NULL,NULL
-4440469717373600000,Eindhoven,45,Vrouw,NULL,NULL
-3667594285171790000,Maastricht,53,Vrouw,NULL,NULL
-744137522754836000,Sittard-Geleen,55,Man,NULL,NULL
-5591445219291440000,Eindhoven,20,Man,NULL,NULL
6045301804057070000,Roermond,44,Vrouw,NULL,NULL
5689872270340260000,Heerlen,55,Vrouw,NULL,NULL
7817303285588470000,Maastricht,28,Man,NULL,NULL
5414551442223140000,Heerlen,50,Vrouw,NULL,NULL
3390603918370990000,Heerlen,49,Man,NULL,NULL
3589504900439580000,Maastricht,30,Vrouw,NULL,NULL
-8399467218893000000,Maastricht,46,Vrouw,NULL,NULL
7088678395286020000,Eindhoven,52,Man,NULL,NULL
8671534059285510000,Eindhoven,36,Vrouw,NULL,NULL
-1972768113191020000,Sittard-Geleen,59,Vrouw,NULL,NULL
-8385766123831610000,Heerlen,38,Man,NULL,NULL
8865358917071510000,Heerlen,49,Man,NULL,NULL
34533827404607700,Eindhoven,46,Vrouw,NULL,NULL
-6549746685183210000,Heerlen,32,Man,NULL,NULL
2356159940607930000,Sittard-Geleen,61,Vrouw,NULL,NULL
4085388763185150000,Maastricht,28,Vrouw,NULL,NULL
8860295051369590000,Eindhoven,60,Vrouw,NULL,NULL
-2996866761073350000,Sittard-Geleen,39,Man,NULL,NULL
3437963171033010000,Roermond,42,Man,NULL,NULL
-7471586026951680000,Sittard-Geleen,52,Man,NULL,NULL
7341715616323490000,Heerlen,44,Vrouw,NULL,NULL
4672937152691720000,Heerlen,37,Vrouw,NULL,NULL
6845828382450630000,Sittard-Geleen,60,Man,NULL,NULL
1181242584988430000,Sittard-Geleen,55,Man,NULL,NULL
2067255494438600000,Maastricht,54,Man,NULL,NULL
-2798081908035440000,Roermond,26,Vrouw,NULL,NULL
6388230375210550000,Maastricht,58,Vrouw,NULL,NULL
-3638927540165190000,Sittard-Geleen,48,Vrouw,NULL,NULL
3658206971052950000,Roermond,37,Vrouw,NULL,NULL
-2264513961837630000,Sittard-Geleen,37,Vrouw,NULL,NULL
-4472800323334680000,Roermond,39,Vrouw,NULL,NULL
-1565271438628100000,Maastricht,50,Man,NULL,NULL
2512083327855110000,Roermond,46,Man,NULL,NULL
-6047651155279390000,Sittard-Geleen,29,Vrouw,NULL,NULL
-6605939056859890000,Maastricht,30,Man,NULL,NULL
4959945180313610000,Maastricht,51,Vrouw,NULL,NULL
3513018654022760000,Heerlen,50,Vrouw,NULL,NULL
5788168080005470000,Maastricht,32,Man,NULL,NULL
-5785110671415290000,Eindhoven,40,Vrouw,NULL,NULL
3246738342856330000,Heerlen,43,Man,NULL,NULL
4108791252316940000,Heerlen,55,Vrouw,NULL,NULL
-1845510900728270000,Eindhoven,38,Vrouw,NULL,NULL
-4061581236184940000,Maastricht,48,Vrouw,NULL,NULL
3433366398408770000,Eindhoven,62,Vrouw,NULL,NULL
-2057866358576460000,Roermond,45,Man,NULL,NULL
-1222250796829160000,Sittard-Geleen,55,Man,NULL,NULL
2443524171875090000,Eindhoven,53,Vrouw,NULL,NULL
-7665798359294800000,Maastricht,43,Vrouw,NULL,NULL
8618620295119490000,Eindhoven,42,Vrouw,NULL,NULL
-2857266977266780000,Sittard-Geleen,26,Man,NULL,NULL
-6738908056698710000,Heerlen,47,Vrouw,NULL,NULL
164148560432178000,Maastricht,64,Vrouw,NULL,NULL
-4538009412102440000,Sittard-Geleen,31,Vrouw,NULL,NULL
6536223561298690000,Sittard-Geleen,59,Man,NULL,NULL
-6918955900452330000,Maastricht,44,Vrouw,NULL,NULL
5884680452491750000,Heerlen,52,Vrouw,NULL,NULL
5577432812971960000,Heerlen,42,Vrouw,NULL,NULL
-1112716530247790000,Maastricht,31,Vrouw,NULL,NULL
2771110086253640000,Sittard-Geleen,38,Vrouw,NULL,NULL
-8108771585046900000,Maastricht,58,Man,NULL,NULL
1335874134650310000,Sittard-Geleen,33,Man,NULL,NULL
-784770493852430000,Eindhoven,65,Vrouw,NULL,NULL
1977429549968100000,Maastricht,44,Vrouw,NULL,NULL
-4060012685967750000,Maastricht,32,Man,NULL,NULL
4622824676807860000,Maastricht,51,Vrouw,NULL,NULL
-1712499437192970000,Heerlen,30,Vrouw,NULL,NULL
-1575121499240770000,Eindhoven,29,Vrouw,NULL,NULL
1282576079674830000,Heerlen,55,Vrouw,NULL,NULL
-8134742457247120000,Roermond,32,Vrouw,NULL,NULL
9121281669036670000,Heerlen,56,Man,NULL,NULL
9144406879926090000,Eindhoven,28,Vrouw,NULL,NULL
4947610490666870000,Roermond,59,Man,NULL,NULL
-301093581665133000,Eindhoven,20,Vrouw,NULL,NULL
-6383032980942950000,Roermond,49,Vrouw,NULL,NULL
1627075269992830000,Roermond,52,Vrouw,NULL,NULL
7834979868156920000,Maastricht,61,Vrouw,NULL,NULL
-8627388182508550000,Maastricht,38,Man,NULL,NULL
-3488138683695150000,Roermond,53,Vrouw,NULL,NULL
7881421663059530000,Roermond,56,Man,NULL,NULL
-8739646495142970000,Heerlen,39,Vrouw,NULL,NULL
6809345980203000000,Eindhoven,49,Vrouw,NULL,NULL
1486394971436860000,Heerlen,41,Man,NULL,NULL
-6236507230952220000,Sittard-Geleen,30,Vrouw,NULL,NULL
8636410659180420000,Maastricht,37,Vrouw,NULL,NULL
-4112330949424880000,Sittard-Geleen,52,Man,NULL,NULL
2254997055433360000,Sittard-Geleen,42,Vrouw,NULL,NULL
547976062114401000,Sittard-Geleen,57,Man,NULL,NULL
-3124861198848420000,Sittard-Geleen,38,Vrouw,NULL,NULL
8677527841436550000,Eindhoven,48,Man,NULL,NULL
5062889805515550000,Roermond,53,Man,NULL,NULL
-953958536835909000,Maastricht,39,Vrouw,NULL,NULL
-7430079393982520000,Maastricht,65,Man,NULL,NULL
-988623074168356000,Eindhoven,74,Man,NULL,NULL
1354388240241820000,Heerlen,40,Vrouw,NULL,NULL
2760316664327220000,Heerlen,56,Vrouw,NULL,NULL
-5909247449673290000,Heerlen,54,Man,NULL,NULL
4923657497374580000,Maastricht,34,Vrouw,NULL,NULL
-4152930371333530000,Eindhoven,42,Man,NULL,NULL
8236534769966250000,Heerlen,40,Man,NULL,NULL
5307531575530360000,Heerlen,39,Man,NULL,NULL
8636373145481840000,Sittard-Geleen,45,Vrouw,NULL,NULL
7711310732576470000,Maastricht,54,Vrouw,NULL,NULL
7942422788984020000,Roermond,37,Man,NULL,NULL
6529010844762920000,Sittard-Geleen,58,Man,NULL,NULL
-7271450626348550000,Sittard-Geleen,56,Man,NULL,NULL
2228508107303930000,Eindhoven,48,Man,NULL,NULL
8666463449310270000,Eindhoven,61,Man,NULL,NULL
-5003871926015020000,Roermond,47,Vrouw,NULL,NULL
1549566671934590000,Maastricht,61,Man,NULL,NULL
6336453856993800000,Roermond,23,Vrouw,NULL,NULL
-2720387828468180000,Sittard-Geleen,37,Man,NULL,NULL
810859486928145000,Heerlen,60,Man,NULL,NULL
2775877510396630000,Roermond,50,Man,NULL,NULL
-542583891375686000,Maastricht,40,Man,NULL,NULL
-8383992476271850000,Roermond,26,Man,NULL,NULL
-4610320406384920000,Sittard-Geleen,40,Vrouw,NULL,NULL
-3444905269285290000,Sittard-Geleen,64,Vrouw,NULL,NULL
3542700603344880000,Heerlen,61,Vrouw,NULL,NULL
8095718148615060000,Maastricht,21,Man,NULL,NULL
4188764195357230000,Eindhoven,42,Vrouw,NULL,NULL
-5560668117356450000,Roermond,24,Man,NULL,NULL
-8000440781726990000,Sittard-Geleen,31,Vrouw,NULL,NULL
1449842658419520000,Eindhoven,62,Vrouw,NULL,NULL
-7076585011745700000,Heerlen,51,Man,NULL,NULL
4002992233820680000,Maastricht,54,Vrouw,NULL,NULL
-3454395682494150000,Sittard-Geleen,51,Vrouw,NULL,NULL
4554951690637060000,Sittard-Geleen,30,Man,NULL,NULL
5733756159391720000,Heerlen,32,Vrouw,NULL,NULL
-8820063359045290000,Heerlen,34,Vrouw,NULL,NULL
-2947958813893320000,Roermond,45,Man,NULL,NULL
6331958837053480000,Eindhoven,37,Vrouw,NULL,NULL
3921045951375140000,Sittard-Geleen,51,Vrouw,NULL,NULL
-1812553665026660000,Sittard-Geleen,26,Man,NULL,NULL
-3499351239366080000,Heerlen,41,Vrouw,NULL,NULL
-7947297069775320000,Heerlen,30,Vrouw,NULL,NULL
2952185022885320000,Roermond,37,Vrouw,NULL,NULL
4888179721614960000,Roermond,31,Vrouw,NULL,NULL
1282658257273960000,Eindhoven,39,Man,NULL,NULL
-2812430876531700000,Eindhoven,29,Man,NULL,NULL
4885861955126920000,Roermond,31,Vrouw,NULL,NULL
4548633773699900000,Eindhoven,50,Man,NULL,NULL
6004502544733590000,Sittard-Geleen,64,Man,NULL,NULL
7235912450805750000,Heerlen,47,Vrouw,NULL,NULL
-5275066821884840000,Roermond,45,Vrouw,NULL,NULL
3435098979229930000,Sittard-Geleen,29,Vrouw,NULL,NULL
-4042031686789880000,Maastricht,30,Vrouw,NULL,NULL
-8506846176215760000,Heerlen,31,Vrouw,NULL,NULL
-8689037856405960000,Maastricht,34,Vrouw,NULL,NULL
-7033511673295580000,Maastricht,54,Vrouw,NULL,NULL
-8471294021118400000,Heerlen,35,Vrouw,NULL,NULL
-5589659461368130000,Eindhoven,54,Vrouw,NULL,NULL
-4375432922699620000,Maastricht,57,Vrouw,NULL,NULL
-1285362364773480000,Sittard-Geleen,36,Vrouw,NULL,NULL
-5100314427546380000,Sittard-Geleen,29,Vrouw,NULL,NULL
8925872215746730000,Sittard-Geleen,48,Man,NULL,NULL
-8756581989760420000,Roermond,35,Vrouw,NULL,NULL
807995497668892000,Roermond,49,Vrouw,NULL,NULL
-8044660517458450000,Roermond,18,Vrouw,NULL,NULL
-3746132788793630000,Heerlen,35,Vrouw,NULL,NULL
6324879500039750000,Heerlen,28,Vrouw,NULL,NULL
23791230081273700,Sittard-Geleen,62,Man,NULL,NULL
4469021868709190000,Sittard-Geleen,36,Vrouw,NULL,NULL
6200059096820830000,Maastricht,59,Man,NULL,NULL
6468661296806290000,Roermond,39,Vrouw,NULL,NULL
6304360543570770000,Maastricht,52,Vrouw,NULL,NULL
-5594561573910360000,Maastricht,61,Vrouw,NULL,NULL
5622719918944640000,Maastricht,55,Vrouw,NULL,NULL
3962700563309980000,Heerlen,59,Man,NULL,NULL
-2132994846471630000,Roermond,32,Man,NULL,NULL
-1438319267163010000,Eindhoven,66,Vrouw,NULL,NULL
5585907592157730000,Roermond,63,Vrouw,NULL,NULL
-4351766308315290000,Sittard-Geleen,50,Vrouw,NULL,NULL
-8669298327718580000,Eindhoven,57,Vrouw,NULL,NULL
6821134394842120000,Sittard-Geleen,59,Man,NULL,NULL
6413250036085510000,Roermond,48,Vrouw,NULL,NULL
-201097071945431000,Eindhoven,40,Vrouw,NULL,NULL
-2402741199115480000,Eindhoven,49,Vrouw,NULL,NULL
2781855492957680000,Heerlen,40,Vrouw,NULL,NULL
1164574286974170000,Heerlen,30,Vrouw,NULL,NULL
7569990348486950000,Roermond,43,Man,NULL,NULL
3462799019386680000,Roermond,37,Vrouw,NULL,NULL
3663599558322500000,Maastricht,30,Vrouw,NULL,NULL
-45266139898311100,Eindhoven,28,Vrouw,NULL,NULL
-4301798578819630000,Eindhoven,46,Vrouw,NULL,NULL
-2991606759311220000,Eindhoven,42,Man,NULL,NULL
-1142077996161240000,Eindhoven,36,Vrouw,NULL,NULL
5611543277311740000,Heerlen,64,Man,NULL,NULL
-6333791177588680000,Roermond,46,Vrouw,NULL,NULL
3116527929409380000,Roermond,57,Vrouw,NULL,NULL
9197927203240120000,Roermond,18,Vrouw,NULL,NULL
4858533074654510000,Roermond,51,Vrouw,NULL,NULL
-2593745184790190000,Maastricht,50,Vrouw,NULL,NULL
-2569559593463800000,Eindhoven,58,Vrouw,NULL,NULL
8127325153489710000,Maastricht,58,Vrouw,NULL,NULL
2393558638304000000,Heerlen,46,Vrouw,NULL,NULL
